tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001534035;0.02;  9610400; 7830015 ;0.81;52.63;
0.001495645;0.03; 14667370;11008239 ;0.75;36.19;
0.001470462;0.03; 25412303;17172808 ;0.68;;
0.001477844;0.01;  2644182; 1592417 ;0.60;;
